,metabolite,flux,name,hmdb,kegg.compound,pubchem.compound,inchi,chebi,reaction,global_id
159,dcyt,1.0870904259430734,Deoxycytidine,HMDB00014,C00881,13711.0,"InChI=1S/C9H13N3O4/c10-7-1-2-12(9(15)11-7)8-3-5(14)6(4-13)16-8/h1-2,5-6,8,13-14H,3-4H2,(H2,10,11,15)/t5-,6+,8+/m0/s1",,EX_dcyt_m,EX_dcyt(e)
160,orn,10.0,Ornithine,HMDB00214,C00077,6262.0,"InChI=1S/C5H12N2O2/c6-3-1-2-4(7)5(8)9/h4H,1-3,6-7H2,(H,8,9)/p+1",,EX_orn_m,EX_orn(e)
161,arab_L,0.006010635999994391,L-arabinose,HMDB00646,C00259,,,,EX_arab_L_m,EX_arab_L(e)
162,stg_m4,1.9796380000884213,,,,,,,EX_stg_m4_m,EX_stg_m4(e)
163,mantr,10.0,"mannotriose (beta-1,4)",,,,,,EX_mantr_m,EX_mantr(e)
164,malttr,0.000638129999999365,maltotriose,HMDB01262,C01835,439586.0,,,EX_malttr_m,EX_malttr(e)
165,gua,10.0,Guanine,HMDB00132,C00242,764.0,"InChI=1S/C5H5N5O/c6-5-9-3-2(4(11)10-5)7-1-8-3/h1H,(H4,6,7,8,9,10,11)",,EX_gua_m,EX_gua(e)
166,cspg_b,2.639327777775377e-05,chondroitin sulfate B / dermatan sulfate (IdoA2S-GalNAc4S) proteoglycan,,,,,,EX_cspg_b_m,EX_cspg_b(e)
167,hspg,6.60284370131824e-06,heparan sulfate proteoglycan,,,,,,EX_hspg_m,EX_hspg(e)
168,duri,1.5257337702478484,Deoxyuridine,HMDB00012,C00526,13712.0,"InChI=1S/C9H12N2O5/c12-4-6-5(13)3-8(16-6)11-2-1-7(14)10-9(11)15/h1-2,5-6,8,12-13H,3-4H2,(H,10,14,15)/t5-,6+,8+/m0/s1",,EX_duri_m,EX_duri(e)
169,arabttr,0.009818423333324416,Arabinotriose,,,,,,EX_arabttr_m,EX_arabttr(e)
170,bglc,7.847155820914766e-07,beta-glucans,,,,,,EX_bglc_m,EX_bglc(e)
171,2hatvacidgluc,10.0,,,,,,,EX_2hatvacidgluc_m,EX_2hatvacidgluc(e)
172,chlphncl_glc,1.403191694186125,,,,,,,EX_chlphncl_glc_m,EX_chlphncl_glc(e)
173,2hibupglu_S,10.0,,,,,,,EX_2hibupglu_S_m,EX_2hibupglu_S(e)
174,2hatvlacgluc,10.0,,,,,,,EX_2hatvlacgluc_m,EX_2hatvlacgluc(e)
175,hst_37_diglc,10.0,,,,,,,EX_hst_37_diglc_m,EX_hst_37_diglc(e)
176,lactl,10.0,,,,,,,EX_lactl_m,EX_lactl(e)
177,din,5.752019975714465,Deoxyinosine,HMDB00071,C05512,65058.0,"InChI=1S/C10H12N4O4/c15-2-6-5(16)1-7(18-6)14-4-13-8-9(14)11-3-12-10(8)17/h3-7,15-16H,1-2H2,(H,11,12,17)/t5-,6+,7+/m0/s1",,EX_din_m,EX_din(e)
178,uri,0.6576366285539782,Uridine,HMDB00296,C00299,6029.0,"InChI=1S/C9H12N2O6/c12-3-4-6(14)7(15)8(17-4)11-2-1-5(13)10-9(11)16/h1-2,4,6-8,12,14-15H,3H2,(H,10,13,16)/t4-,6-,7-,8-/m1/s1",,EX_uri_m,EX_uri(e)
179,urea,0.059023875993572075,Urea,HMDB00294,C00086,1176.0,"InChI=1S/CH4N2O/c2-1(3)4/h(H4,2,3,4)",,EX_urea_m,EX_urea(e)
180,metala,6.075371816753807,L-methionyl-L-alanine,,,,"InChI=1S/C8H16N2O3S/c1-5(8(12)13)10-7(11)6(9)3-4-14-2/h5-6H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)/t5-,6-/m0/s1",,EX_metala_m,EX_metala(e)
181,metsox_S_L,0.002786764611108576,L-Methionine Sulfoxide,,,,,,EX_metsox_S_L_m,EX_metsox_S_L(e)
182,anzp,3.276261151832165,,,,,,,EX_anzp_m,EX_anzp(e)
183,tet,10.0,Tetrathionate,,,,,,EX_tet_m,EX_tet(e)
184,tma,5.34647337725026,trimethylamine,,,,,,EX_tma_m,EX_tma(e)
185,glyleu,10.0,Glycylleucine,HMDB00759,C02155,92843.0,,,EX_glyleu_m,EX_glyleu(e)
186,amp,0.003584609150058429,AMP,HMDB00045,C00020,6083.0,,,EX_amp_m,EX_amp(e)
187,glypro,6.002506403881709,Glycylproline,HMDB00721,,79101.0,,,EX_glypro_m,EX_glypro(e)
188,pyr,6.552019810811805,pyruvate,HMDB00243,C00022,1060.0,"InChI=1S/C3H4O3/c1-2(4)3(5)6/h1H3,(H,5,6)/p-1",,EX_pyr_m,EX_pyr(e)
189,glyc3p,9.801898018828709,Glycerol 3-phosphate,HMDB00126,C00093,439162.0,"InChI=1S/C3H9O6P/c4-1-3(5)2-9-10(6,7)8/h3-5H,1-2H2,(H2,6,7,8)/p-2/t3-/m1/s1",,EX_glyc3p_m,EX_glyc3p(e)
190,acmana,0.0019867099999981933,N-acetyl-D-mannosamine,HMDB01129,C00645,439281.0,"InChI=1S/C8H15NO6/c1-4(12)9-5(2-10)7(14)8(15)6(13)3-11/h2,5-8,11,13-15H,3H2,1H3,(H,9,12)/t5-,6-,7-,8-/m0/s1",,EX_acmana_m,EX_acmana(e)
191,gtp,0.0005544099999994501,GTP,HMDB01273,C00044,6830.0,,,EX_gtp_m,EX_gtp(e)
192,n2o,10.0,Nitrous oxide,,,,,,EX_n2o_m,EX_n2o(e)
193,alaasp,10.0,L-alanyl-L-aspartate,,,,,,EX_alaasp_m,EX_alaasp(e)
194,dfdcytd,10.0,,,,,,,EX_dfdcytd_m,EX_dfdcytd(e)
195,7a_czp,0.6957976963052418,,,,,,,EX_7a_czp_m,EX_7a_czp(e)
196,cmp,0.8471100312506366,CMP,HMDB00095,C00055,6131.0,,,EX_cmp_m,EX_cmp(e)
197,alathr,4.257837831179563,L-alanyl-L-threonine,,,,,,EX_alathr_m,EX_alathr(e)
198,alaala,3.0955999999971844e-05,D-Alanyl-D-alanine,HMDB03459,C00993,5460362.0,,,EX_alaala_m,EX_alaala(e)
199,no2,0.014209155833320544,Nitrite,HMDB02786,C00088,24529.0,"InChI=1S/HNO2/c2-1-3/h(H,2,3)/p-1",,EX_no2_m,EX_no2(e)
200,glc3meacp,0.23127367146121003,,,,,,,EX_glc3meacp_m,EX_glc3meacp(e)
201,glytyr,7.933494761871667,Glycyl-L-tyrosine,,,,,,EX_glytyr_m,EX_glytyr(e)
202,alahis,0.0008194799999992546,L-alanyl-L-histidine,,C00386,,"InChI=1S/C9H14N4O3/c10-2-1-8(14)13-7(9(15)16)3-6-4-11-5-12-6/h4-5,7H,1-3,10H2,(H,11,12)(H,13,14)(H,15,16)/t7-/m0/s1",,EX_alahis_m,EX_alahis(e)
203,glyphe,7.932086555181876,Glycylphenylalanine,,,97415.0,,,EX_glyphe_m,EX_glyphe(e)
204,lac_L,10.0,(S)-lactate,HMDB00190,C00186,107689.0,"InChI=1S/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)/p-1/t2-/m0/s1",,EX_lac_L_m,EX_lac_L(e)
205,galmannan,2.2260454545434214e-05,"Carob galactomannan, Gal:Man ratio 22/78. 220 gal, 780 man assumed",,,,,,EX_galmannan_m,EX_galmannan(e)
206,alagly,3.026024842742773,L-alanylglycine,,,,,,EX_alagly_m,EX_alagly(e)
207,dextrin,0.04260605768901271,Dextrin,,C00721,,,,EX_dextrin_m,EX_dextrin(e)
208,glcur,2.353973810912116,D-glucuronate,HMDB00127,C00191,444791.0,,,EX_glcur_m,EX_glcur(e)
209,drib,1.1664602273192628,2-deoxy-D-ribose,HMDB03224,C01801,22833604.0,"InChI=1S/C5H10O4/c6-2-1-4(8)5(9)3-7/h2,4-5,7-9H,1,3H2/t4-,5+/m0/s1",,EX_drib_m,EX_drib(e)
210,acald,10.0,acetaldehyde,HMDB00990,C00084,177.0,"InChI=1S/C2H4O/c1-2-3/h2H,1H3",,EX_acald_m,EX_acald(e)
211,glu_D,0.006092439999994459,D-Glutamate,,,,,,EX_glu_D_m,EX_glu_D(e)
212,sbt_D,0.7577758584945329,D-glucitol,HMDB00247,C00794,5780.0,"InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4+,5-,6-/m1/s1",,EX_sbt_D_m,EX_sbt_D(e)
213,mnl,0.009380795555547161,D-Mannitol,,,,,,EX_mnl_m,EX_mnl(e)
214,tre,0.991291513999098,Trehalose,HMDB00975,C01083,7427.0,,,EX_tre_m,EX_tre(e)
215,4ahmmp,7.939699999992772e-05,4-Amino-5-hydroxymethyl-2-methylpyrimidine,,,,,,EX_4ahmmp_m,EX_4ahmmp(e)
216,pecticgal,0.00016153977767121002,"Pectic galactan (potato), gal: arab-L: rmn: galur = 78: 9: 4: 9 (www.megazyme.com). Assumed to consist of 100 sugars per macromo... <Preview truncated at 128 characters>",,,,,,EX_pecticgal_m,EX_pecticgal(e)
217,glcn,10.0,D-gluconate,HMDB00625,C00257,10690.0,"InChI=1S/C6H12O7/c7-1-2(8)3(9)4(10)5(11)6(12)13/h2-5,7-11H,1H2,(H,12,13)/p-1/t2-,3-,4+,5-/m1/s1",,EX_glcn_m,EX_glcn(e)
218,dgtp,0.0005006359999999432,dGTP,HMDB01440,C00286,65103.0,,,EX_dgtp_m,EX_dgtp(e)
219,h2,4.231108864701895,Hydrogen,HMDB01362,C00282,783.0,InChI=1S/H2/h1H,,EX_h2_m,EX_h2(e)
220,lac_D,1.3126326297741393,(R)-lactate,HMDB01311,C00256,61503.0,"InChI=1S/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)/p-1/t2-/m1/s1",,EX_lac_D_m,EX_lac_D(e)
221,acac,1.9948766979223418,acetoacetate,HMDB00060,C00164,96.0,"InChI=1S/C4H6O3/c1-3(5)2-4(6)7/h2H2,1H3,(H,6,7)/p-1",,EX_acac_m,EX_acac(e)
222,succ,0.05306678557990274,Succinate,HMDB00254,C00042,1110.0,"InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)/p-2",,EX_succ_m,EX_succ(e)
223,nverp_glc,0.91088623526669,,,,,,,EX_nverp_glc_m,EX_nverp_glc(e)
224,sbzcoa,6.192999999994332e-05,O-Succinylbenzoyl-CoA,,,,,,EX_sbzcoa_m,EX_sbzcoa(e)
225,dpcoa,0.00015842171428557573,Dephospho-CoA,HMDB01373,C00882,444485.0,,,EX_dpcoa_m,EX_dpcoa(e)
226,adocbl,0.0029623199999973316,Adenosylcobalamin,HMDB02086,C00194,,,,EX_adocbl_m,EX_adocbl(e)
227,coa,0.0001587939999998511,Coenzyme A,HMDB01423,C00010,6816.0,,,EX_coa_m,EX_coa(e)
228,nadp,7.939700000003658e-05,Nicotinamide adenine dinucleotide phosphate,HMDB00217,C00006,5886.0,,,EX_nadp_m,EX_nadp(e)
229,ethso3,0.0008853299999991956,ethanesulfonate,,,,,,EX_ethso3_m,EX_ethso3(e)
230,pullulan1200,2.2114010222821096e-07,"pullulan (n=1200 repeat units, alpha-1,4 and alph-1,6 bounds)",,,,,,EX_pullulan1200_m,EX_pullulan1200(e)
231,xyluglc,1.5057856481467449e-05,"Xyluglucan, PMID:16663672, Fry SC 1989. 600 glc_D, 360 xyl_D, 108 gal, 60 fuc_L, 6 arab_L",,,,,,EX_xyluglc_m,EX_xyluglc(e)
232,eltr_m3,7.939699999992778e-05,,,,,,,EX_eltr_m3_m,EX_eltr_m3(e)
233,ph2s,0.0004116949999996251,Polysulfide,,,,,,EX_ph2s_m,EX_ph2s(e)
234,srv,0.0060967249847792004,,,,,,,EX_srv_m,EX_srv(e)
235,dextran40,2.611199999997489e-05,"Dextran 40, 1,6-alpha-D-Glucan",,C00372,,,,EX_dextran40_m,EX_dextran40(e)
236,xylan,6.5577462121255915e-06,"Oat spelt xylan, MW 79200 (DOI: 10.1002/masy.200551405) = 528 xyl_D",,,,,,EX_xylan_m,EX_xylan(e)
237,rbflvrd,0.00014714008084161571,Reduced riboflavin,,,,,,EX_rbflvrd_m,EX_rbflvrd(e)
238,bhb,0.7780462572819165,(R)-3-hydroxybutyrate,HMDB00011,C01089,,"InChI=1S/C4H8O3/c1-3(5)2-4(6)7/h3,5H,2H2,1H3,(H,6,7)/p-1/t3-/m1/s1",,EX_bhb_m,EX_bhb(e)
239,5aptn,0.8465929299992077,5-Aminopentanoate,,,3720.0,"InChI=1S/C5H11NO2/c6-4-2-1-3-5(7)8/h1-4,6H2,(H,7,8)",,EX_5aptn_m,EX_5aptn(e)
240,xtsn,0.0007715789999992983,xanthosine,HMDB00299,C01762,64959.0,,,EX_xtsn_m,EX_xtsn(e)
